model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count
student_qwen_from_qwen,Student: 0.5B from Qwen,1878,14,25,2461,0,25,1,18,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,1879,13,24,2614,3,24,1,11,5,1.0,360
student_qwen_from_qwen,Student: 0.5B from Qwen,1880,11,21,2402,3,21,1,21,5,1.0,337
student_qwen_from_qwen,Student: 0.5B from Qwen,1881,15,24,2540,1,24,1,19,5,1.0,355
student_qwen_from_qwen,Student: 0.5B from Qwen,1882,14,21,2292,0,21,1,11,5,1.0,307
student_qwen_from_qwen,Student: 0.5B from Qwen,1883,15,23,2642,1,23,1,16,5,1.0,373
student_qwen_from_qwen,Student: 0.5B from Qwen,1884,13,25,2383,0,25,1,18,5,1.0,330
student_qwen_from_qwen,Student: 0.5B from Qwen,1885,12,22,2461,1,22,1,14,5,1.0,334
student_qwen_from_qwen,Student: 0.5B from Qwen,1886,14,22,2518,1,22,1,18,5,1.0,351
student_qwen_from_qwen,Student: 0.5B from Qwen,1887,12,27,2379,0,27,1,27,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,1888,14,25,2637,3,25,1,15,5,1.0,367
student_qwen_from_qwen,Student: 0.5B from Qwen,1889,12,24,2597,2,24,1,16,5,1.0,355
student_qwen_from_qwen,Student: 0.5B from Qwen,1890,15,23,2448,2,23,1,13,5,1.0,342
student_qwen_from_qwen,Student: 0.5B from Qwen,1891,15,29,2930,2,29,1,21,5,1.0,425
student_qwen_from_qwen,Student: 0.5B from Qwen,1892,15,24,2503,1,24,1,16,5,1.0,338
student_qwen_from_qwen,Student: 0.5B from Qwen,1893,13,25,2827,1,25,1,20,5,1.0,393
student_qwen_from_qwen,Student: 0.5B from Qwen,1894,10,25,2642,2,25,1,20,5,1.0,369
student_qwen_from_qwen,Student: 0.5B from Qwen,1895,18,24,2503,0,24,1,16,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,1897,14,28,2905,4,28,1,19,5,1.0,409
student_qwen_from_qwen,Student: 0.5B from Qwen,1898,15,22,2275,1,22,1,15,5,1.0,316
student_qwen_from_qwen,Student: 0.5B from Qwen,1899,12,25,2532,0,25,1,22,5,1.0,357
student_qwen_from_qwen,Student: 0.5B from Qwen,1900,13,24,2383,0,24,1,13,5,1.0,329
student_qwen_from_qwen,Student: 0.5B from Qwen,1901,15,24,2846,0,24,1,22,5,1.0,397
student_qwen_from_qwen,Student: 0.5B from Qwen,1902,12,25,2304,1,25,1,11,5,1.0,312
student_qwen_from_qwen,Student: 0.5B from Qwen,1903,16,32,3132,3,32,1,26,5,1.0,430
student_qwen_from_qwen,Student: 0.5B from Qwen,1904,15,28,2548,0,28,1,20,5,1.0,358
student_qwen_from_qwen,Student: 0.5B from Qwen,1905,13,29,2907,0,29,1,17,5,1.0,406
student_qwen_from_qwen,Student: 0.5B from Qwen,1906,13,31,2884,2,31,1,18,5,1.0,406
student_qwen_from_qwen,Student: 0.5B from Qwen,1907,14,25,2445,0,25,1,24,5,1.0,340
student_qwen_from_qwen,Student: 0.5B from Qwen,1908,16,29,2857,1,29,1,20,5,1.0,396
student_qwen_from_qwen,Student: 0.5B from Qwen,1909,15,23,2579,4,23,1,15,5,1.0,357
student_qwen_from_qwen,Student: 0.5B from Qwen,1910,14,28,2847,2,28,1,25,5,1.0,398
student_qwen_from_qwen,Student: 0.5B from Qwen,1911,11,24,2526,0,24,1,18,5,1.0,344
student_qwen_from_qwen,Student: 0.5B from Qwen,1912,14,27,2682,4,27,1,20,5,1.0,387
student_qwen_from_qwen,Student: 0.5B from Qwen,1913,14,24,2355,0,24,1,14,5,1.0,324
student_qwen_from_qwen,Student: 0.5B from Qwen,1914,14,31,3082,1,31,1,20,5,1.0,430
student_qwen_from_qwen,Student: 0.5B from Qwen,1915,16,25,2780,3,25,1,19,5,1.0,390
student_qwen_from_qwen,Student: 0.5B from Qwen,1916,15,24,2789,0,24,1,19,5,1.0,398
student_qwen_from_qwen,Student: 0.5B from Qwen,1917,11,25,2596,3,25,1,14,5,1.0,358
student_qwen_from_qwen,Student: 0.5B from Qwen,1918,12,24,2479,2,24,1,17,5,1.0,352
student_qwen_from_qwen,Student: 0.5B from Qwen,1919,14,26,2632,2,26,1,17,5,1.0,368
student_qwen_from_qwen,Student: 0.5B from Qwen,1920,12,29,2871,1,29,1,24,5,1.0,405
student_qwen_from_qwen,Student: 0.5B from Qwen,1921,14,28,2808,0,28,1,12,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,1922,14,26,2641,2,26,1,15,5,1.0,363
student_qwen_from_qwen,Student: 0.5B from Qwen,1923,15,29,2962,0,29,1,20,5,1.0,427
student_qwen_from_qwen,Student: 0.5B from Qwen,1924,10,25,2502,2,25,1,20,5,1.0,350
student_qwen_from_qwen,Student: 0.5B from Qwen,1926,15,22,2687,2,22,1,17,5,1.0,368
student_qwen_from_qwen,Student: 0.5B from Qwen,1927,14,29,2650,1,29,1,19,5,1.0,376
student_qwen_from_qwen,Student: 0.5B from Qwen,1928,16,30,2841,1,30,1,19,5,1.0,400
student_qwen_from_qwen,Student: 0.5B from Qwen,1929,15,27,2902,3,27,1,18,5,1.0,407
student_qwen_from_qwen,Student: 0.5B from Qwen,1930,14,26,2647,1,26,1,20,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,1931,16,27,2831,2,27,1,16,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,1932,15,25,2534,1,25,1,18,5,1.0,351
student_qwen_from_qwen,Student: 0.5B from Qwen,1933,14,25,2414,3,25,1,13,5,1.0,318
student_qwen_from_qwen,Student: 0.5B from Qwen,1934,12,26,2578,2,26,1,13,5,1.0,352
student_qwen_from_qwen,Student: 0.5B from Qwen,1935,16,24,2813,1,24,1,17,5,1.0,389
student_qwen_from_qwen,Student: 0.5B from Qwen,1936,15,24,2382,1,24,1,20,5,1.0,336
student_qwen_from_qwen,Student: 0.5B from Qwen,1937,13,25,2637,1,25,1,19,5,1.0,365
student_qwen_from_qwen,Student: 0.5B from Qwen,1938,13,24,2524,4,24,1,18,5,1.0,358
student_qwen_from_qwen,Student: 0.5B from Qwen,1939,14,24,2446,1,24,1,19,5,1.0,347
student_qwen_from_qwen,Student: 0.5B from Qwen,1940,16,23,2875,1,23,1,24,5,1.0,411
student_qwen_from_qwen,Student: 0.5B from Qwen,1941,13,29,2794,0,29,1,21,5,1.0,402
student_qwen_from_qwen,Student: 0.5B from Qwen,1942,12,25,2986,2,25,1,18,5,1.0,430
student_qwen_from_qwen,Student: 0.5B from Qwen,1943,16,24,2435,2,24,1,14,5,1.0,337
student_qwen_from_qwen,Student: 0.5B from Qwen,1944,12,24,2352,0,24,1,15,5,1.0,321
student_qwen_from_qwen,Student: 0.5B from Qwen,1945,16,24,2801,0,24,1,20,5,1.0,395
student_qwen_from_qwen,Student: 0.5B from Qwen,1946,16,28,3121,0,28,1,15,5,1.0,425
student_qwen_from_qwen,Student: 0.5B from Qwen,1947,16,27,2904,2,27,1,20,5,1.0,410
student_qwen_from_qwen,Student: 0.5B from Qwen,1948,10,25,2536,1,25,1,14,5,1.0,345
student_qwen_from_qwen,Student: 0.5B from Qwen,1950,13,25,2492,1,25,1,18,5,1.0,347
student_qwen_from_qwen,Student: 0.5B from Qwen,1951,13,25,2825,2,25,1,18,5,1.0,392
student_qwen_from_qwen,Student: 0.5B from Qwen,1952,14,25,2746,0,25,1,21,5,1.0,387
student_qwen_from_qwen,Student: 0.5B from Qwen,1953,13,24,2377,3,24,1,21,5,1.0,343
student_qwen_from_qwen,Student: 0.5B from Qwen,1954,16,24,2686,2,24,1,14,5,1.0,368
student_qwen_from_qwen,Student: 0.5B from Qwen,1955,14,31,2982,1,31,1,20,5,1.0,414
student_qwen_from_qwen,Student: 0.5B from Qwen,1956,13,21,2352,4,21,1,16,5,1.0,328
student_qwen_from_qwen,Student: 0.5B from Qwen,1957,12,23,2656,3,23,1,12,5,1.0,364
student_qwen_from_qwen,Student: 0.5B from Qwen,1959,13,23,2268,0,23,1,16,5,1.0,313
student_qwen_from_qwen,Student: 0.5B from Qwen,1960,14,22,2555,0,22,1,12,5,1.0,344
student_qwen_from_qwen,Student: 0.5B from Qwen,1961,15,23,2496,4,23,1,12,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,1962,15,27,2958,0,27,1,18,5,1.0,421
student_qwen_from_qwen,Student: 0.5B from Qwen,1963,13,24,2471,2,24,1,16,5,1.0,340
student_qwen_from_qwen,Student: 0.5B from Qwen,1964,14,21,2768,1,21,1,12,5,1.0,382
student_qwen_from_qwen,Student: 0.5B from Qwen,1965,13,23,2306,0,23,1,15,5,1.0,323
student_qwen_from_qwen,Student: 0.5B from Qwen,1966,10,24,2483,1,24,1,10,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,1967,11,26,2545,2,26,1,19,5,1.0,356
student_qwen_from_qwen,Student: 0.5B from Qwen,1968,14,30,3007,2,30,1,18,5,1.0,425
student_qwen_from_qwen,Student: 0.5B from Qwen,1969,16,23,2678,1,23,1,10,5,1.0,375
student_qwen_from_qwen,Student: 0.5B from Qwen,1970,13,22,2381,0,22,1,14,5,1.0,320
student_qwen_from_qwen,Student: 0.5B from Qwen,1971,12,23,2816,2,23,1,23,5,1.0,406
student_qwen_from_qwen,Student: 0.5B from Qwen,1972,12,23,2691,2,23,1,13,5,1.0,377
student_qwen_from_qwen,Student: 0.5B from Qwen,1973,15,24,2412,0,24,1,11,5,1.0,326
student_qwen_from_qwen,Student: 0.5B from Qwen,1974,12,25,2723,2,25,1,13,5,1.0,372
student_qwen_from_qwen,Student: 0.5B from Qwen,1975,11,24,2295,3,24,1,17,5,1.0,320
student_qwen_from_qwen,Student: 0.5B from Qwen,1976,13,26,2760,2,26,1,20,5,1.0,391
student_qwen_from_qwen,Student: 0.5B from Qwen,1977,15,30,2876,0,30,1,17,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,1978,13,22,2562,2,22,1,11,5,1.0,356
student_qwen_from_qwen,Student: 0.5B from Qwen,1979,13,24,2626,2,24,1,16,5,1.0,362
student_qwen_from_qwen,Student: 0.5B from Qwen,1980,10,25,2471,2,25,1,21,5,1.0,347
student_qwen_from_qwen,Student: 0.5B from Qwen,1981,13,28,2718,2,28,1,20,5,1.0,381
student_qwen_from_qwen,Student: 0.5B from Qwen,1982,11,23,2356,1,23,1,11,5,1.0,328
student_qwen_from_qwen,Student: 0.5B from Qwen,1983,14,27,3129,0,27,1,14,5,1.0,427
student_qwen_from_qwen,Student: 0.5B from Qwen,1984,14,22,2206,1,22,1,15,5,1.0,301
student_qwen_from_qwen,Student: 0.5B from Qwen,1985,12,21,2206,0,21,1,12,5,1.0,306
student_qwen_from_qwen,Student: 0.5B from Qwen,1986,16,29,3194,2,29,1,21,5,1.0,456
student_qwen_from_qwen,Student: 0.5B from Qwen,1987,15,30,2768,1,30,1,19,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,1988,14,30,3000,2,30,1,20,5,1.0,408
student_qwen_from_qwen,Student: 0.5B from Qwen,1989,13,26,2882,2,26,1,21,5,1.0,409
student_qwen_from_qwen,Student: 0.5B from Qwen,1990,12,26,2549,2,26,1,18,5,1.0,354
student_qwen_from_qwen,Student: 0.5B from Qwen,1991,15,25,2487,2,25,1,21,5,1.0,352
student_qwen_from_qwen,Student: 0.5B from Qwen,1992,16,25,2756,1,25,1,11,5,1.0,382
student_qwen_from_qwen,Student: 0.5B from Qwen,1993,13,25,2357,1,25,1,19,5,1.0,330
student_qwen_from_qwen,Student: 0.5B from Qwen,1994,12,23,2284,3,23,1,12,5,1.0,312
student_qwen_from_qwen,Student: 0.5B from Qwen,1995,14,23,2400,2,23,1,14,5,1.0,325
student_qwen_from_qwen,Student: 0.5B from Qwen,1996,15,21,2629,1,21,1,13,5,1.0,362
student_qwen_from_qwen,Student: 0.5B from Qwen,1997,18,24,2639,2,24,1,13,5,1.0,362
student_qwen_from_qwen,Student: 0.5B from Qwen,1998,13,26,2904,3,26,1,20,5,1.0,416
student_qwen_from_qwen,Student: 0.5B from Qwen,1999,14,23,2857,3,23,1,13,5,1.0,398
student_qwen_from_qwen,Student: 0.5B from Qwen,2000,12,31,2999,2,31,1,20,5,1.0,427
student_qwen_from_qwen,Student: 0.5B from Qwen,2001,13,22,2601,1,22,1,11,5,1.0,355
student_qwen_from_qwen,Student: 0.5B from Qwen,2002,12,21,2197,2,21,1,14,5,1.0,300
student_qwen_from_qwen,Student: 0.5B from Qwen,2003,12,25,2542,0,25,1,11,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,2004,12,26,2540,3,26,1,13,5,1.0,348
student_qwen_from_qwen,Student: 0.5B from Qwen,2005,14,21,2318,0,21,1,14,5,1.0,315
student_qwen_from_qwen,Student: 0.5B from Qwen,2006,12,25,2922,1,25,1,20,5,1.0,410
student_qwen_from_qwen,Student: 0.5B from Qwen,2007,16,29,2722,0,29,1,23,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,2008,16,25,2860,2,25,1,17,5,1.0,405
student_qwen_from_qwen,Student: 0.5B from Qwen,2009,14,23,2435,2,23,1,14,5,1.0,340
student_qwen_from_qwen,Student: 0.5B from Qwen,2010,11,24,2660,1,24,1,14,5,1.0,375
student_qwen_from_qwen,Student: 0.5B from Qwen,2011,16,23,3105,0,23,1,14,5,1.0,444
student_qwen_from_qwen,Student: 0.5B from Qwen,2012,14,26,3060,1,26,1,21,5,1.0,424
student_qwen_from_qwen,Student: 0.5B from Qwen,2013,13,24,2450,0,24,1,16,5,1.0,331
student_qwen_from_qwen,Student: 0.5B from Qwen,2014,15,26,2909,4,26,1,14,5,1.0,407
student_qwen_from_qwen,Student: 0.5B from Qwen,2015,11,27,2812,0,27,1,13,5,1.0,383
student_qwen_from_qwen,Student: 0.5B from Qwen,2016,11,26,2591,1,26,1,18,5,1.0,361
student_qwen_from_qwen,Student: 0.5B from Qwen,2017,13,23,2586,2,23,1,12,5,1.0,362
student_qwen_from_qwen,Student: 0.5B from Qwen,2018,13,27,2722,4,27,1,13,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2019,12,24,2425,1,24,1,14,5,1.0,331
student_qwen_from_qwen,Student: 0.5B from Qwen,2020,13,26,2888,3,26,1,20,5,1.0,414
student_qwen_from_qwen,Student: 0.5B from Qwen,2021,12,28,2927,3,28,1,21,5,1.0,416
student_qwen_from_qwen,Student: 0.5B from Qwen,2022,12,26,2802,3,26,1,16,5,1.0,391
student_qwen_from_qwen,Student: 0.5B from Qwen,2023,14,23,2661,2,23,1,12,5,1.0,366
student_qwen_from_qwen,Student: 0.5B from Qwen,2024,10,29,2698,0,29,1,16,5,1.0,367
student_qwen_from_qwen,Student: 0.5B from Qwen,2025,15,25,2775,2,25,1,14,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,2026,13,24,2353,2,24,1,17,5,1.0,326
student_qwen_from_qwen,Student: 0.5B from Qwen,2027,18,29,3089,1,29,1,19,5,1.0,439
student_qwen_from_qwen,Student: 0.5B from Qwen,2028,12,25,2506,1,25,1,11,5,1.0,340
student_qwen_from_qwen,Student: 0.5B from Qwen,2029,14,24,2310,1,24,1,20,5,1.0,322
student_qwen_from_qwen,Student: 0.5B from Qwen,2030,13,23,2438,1,23,1,13,5,1.0,327
student_qwen_from_qwen,Student: 0.5B from Qwen,2031,13,25,2572,1,25,1,16,5,1.0,356
student_qwen_from_qwen,Student: 0.5B from Qwen,2033,14,34,3036,1,34,1,21,5,1.0,421
student_qwen_from_qwen,Student: 0.5B from Qwen,2034,16,24,2542,2,24,1,12,5,1.0,355
student_qwen_from_qwen,Student: 0.5B from Qwen,2035,11,23,2460,3,23,1,13,5,1.0,331
student_qwen_from_qwen,Student: 0.5B from Qwen,2036,13,27,3066,3,27,1,21,5,1.0,432
student_qwen_from_qwen,Student: 0.5B from Qwen,2037,14,27,2807,0,27,1,17,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,2038,12,26,2679,0,26,1,15,5,1.0,359
student_qwen_from_qwen,Student: 0.5B from Qwen,2039,13,28,2928,2,28,1,19,5,1.0,419
student_qwen_from_qwen,Student: 0.5B from Qwen,2040,14,23,2227,1,23,1,12,5,1.0,302
student_qwen_from_qwen,Student: 0.5B from Qwen,2041,14,23,2397,0,23,1,11,5,1.0,331
student_qwen_from_qwen,Student: 0.5B from Qwen,2042,12,23,2468,1,23,1,17,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,2043,14,22,2441,4,22,1,14,5,1.0,340
student_qwen_from_qwen,Student: 0.5B from Qwen,2044,16,31,2822,0,31,1,23,5,1.0,387
student_qwen_from_qwen,Student: 0.5B from Qwen,2045,11,25,2905,1,25,1,18,5,1.0,405
student_qwen_from_qwen,Student: 0.5B from Qwen,2046,12,25,2734,3,25,1,12,5,1.0,384
student_qwen_from_qwen,Student: 0.5B from Qwen,2047,14,26,2813,1,26,1,11,5,1.0,386
student_qwen_from_qwen,Student: 0.5B from Qwen,2048,13,27,2954,2,27,1,16,5,1.0,407
student_qwen_from_qwen,Student: 0.5B from Qwen,2049,13,30,2750,2,30,1,18,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2050,13,22,2580,2,22,1,15,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2051,15,23,2155,1,23,1,13,5,1.0,293
student_qwen_from_qwen,Student: 0.5B from Qwen,2052,15,28,2972,2,28,1,20,5,1.0,412
student_qwen_from_qwen,Student: 0.5B from Qwen,2053,13,24,2815,3,24,1,12,5,1.0,376
student_qwen_from_qwen,Student: 0.5B from Qwen,2054,12,25,2557,1,25,1,18,5,1.0,356
student_qwen_from_qwen,Student: 0.5B from Qwen,2055,13,25,2524,1,25,1,16,5,1.0,349
student_qwen_from_qwen,Student: 0.5B from Qwen,2056,15,27,2437,0,27,1,13,5,1.0,329
student_qwen_from_qwen,Student: 0.5B from Qwen,2057,19,25,3202,2,25,1,20,5,1.0,456
student_qwen_from_qwen,Student: 0.5B from Qwen,2058,11,24,2611,2,24,1,17,5,1.0,363
student_qwen_from_qwen,Student: 0.5B from Qwen,2059,15,24,2707,3,24,1,19,5,1.0,379
student_qwen_from_qwen,Student: 0.5B from Qwen,2060,10,24,2582,3,24,1,18,5,1.0,361
student_qwen_from_qwen,Student: 0.5B from Qwen,2061,13,27,2746,3,27,1,21,5,1.0,399
student_qwen_from_qwen,Student: 0.5B from Qwen,2062,13,29,2554,1,29,1,18,5,1.0,348
student_qwen_from_qwen,Student: 0.5B from Qwen,2063,11,21,2395,0,21,1,11,5,1.0,327
student_qwen_from_qwen,Student: 0.5B from Qwen,2064,11,27,2560,1,27,1,16,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,2065,14,27,2675,0,27,1,18,5,1.0,375
student_qwen_from_qwen,Student: 0.5B from Qwen,2066,13,25,2464,0,25,1,24,5,1.0,339
student_qwen_from_qwen,Student: 0.5B from Qwen,2067,12,24,2626,2,24,1,17,5,1.0,360
student_qwen_from_qwen,Student: 0.5B from Qwen,2068,10,26,2798,3,26,1,14,5,1.0,382
student_qwen_from_qwen,Student: 0.5B from Qwen,2069,13,24,2724,2,24,1,13,5,1.0,377
student_qwen_from_qwen,Student: 0.5B from Qwen,2070,14,27,2701,1,27,1,19,5,1.0,374
student_qwen_from_qwen,Student: 0.5B from Qwen,2071,14,27,2925,3,27,1,22,5,1.0,412
student_qwen_from_qwen,Student: 0.5B from Qwen,2072,12,23,2710,1,23,1,13,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2073,10,24,2510,2,24,1,17,5,1.0,357
student_qwen_from_qwen,Student: 0.5B from Qwen,2074,13,26,2824,3,26,1,15,5,1.0,390
student_qwen_from_qwen,Student: 0.5B from Qwen,2075,12,23,2490,1,23,1,12,5,1.0,345
student_qwen_from_qwen,Student: 0.5B from Qwen,2076,14,26,3098,3,26,1,18,5,1.0,442
student_qwen_from_qwen,Student: 0.5B from Qwen,2077,11,24,2561,1,24,1,24,5,1.0,374
student_qwen_from_qwen,Student: 0.5B from Qwen,2078,12,26,2725,2,26,1,18,5,1.0,382
student_qwen_from_qwen,Student: 0.5B from Qwen,2079,16,26,2641,1,26,1,16,5,1.0,364
student_qwen_from_qwen,Student: 0.5B from Qwen,2080,16,28,2858,0,28,1,18,5,1.0,404
student_qwen_from_qwen,Student: 0.5B from Qwen,2081,12,26,2400,1,26,1,20,5,1.0,336
student_qwen_from_qwen,Student: 0.5B from Qwen,2082,17,26,3014,0,26,1,14,5,1.0,412
student_qwen_from_qwen,Student: 0.5B from Qwen,2083,13,24,2653,2,24,1,13,5,1.0,360
student_qwen_from_qwen,Student: 0.5B from Qwen,2084,14,24,2456,0,24,1,12,5,1.0,332
student_qwen_from_qwen,Student: 0.5B from Qwen,2085,13,25,2682,2,25,1,19,5,1.0,377
student_qwen_from_qwen,Student: 0.5B from Qwen,2086,14,30,3153,1,30,1,27,5,1.0,448
student_qwen_from_qwen,Student: 0.5B from Qwen,2087,16,25,2578,0,25,1,18,5,1.0,355
student_qwen_from_qwen,Student: 0.5B from Qwen,2088,13,26,2883,2,26,1,18,5,1.0,401
student_qwen_from_qwen,Student: 0.5B from Qwen,2089,13,32,2843,2,32,1,20,5,1.0,391
student_qwen_from_qwen,Student: 0.5B from Qwen,2090,11,25,2680,0,25,1,17,5,1.0,364
student_qwen_from_qwen,Student: 0.5B from Qwen,2091,10,25,3027,0,29,1,13,5,1.0,415
student_qwen_from_qwen,Student: 0.5B from Qwen,2092,14,23,2635,3,23,1,16,5,1.0,376
student_qwen_from_qwen,Student: 0.5B from Qwen,2093,12,28,2844,3,28,1,19,5,1.0,399
student_qwen_from_qwen,Student: 0.5B from Qwen,2094,12,25,2452,0,25,1,14,5,1.0,331
student_qwen_from_qwen,Student: 0.5B from Qwen,2095,10,24,2325,1,24,1,11,5,1.0,308
student_qwen_from_qwen,Student: 0.5B from Qwen,2096,12,30,3178,2,30,1,18,5,1.0,439
student_qwen_from_qwen,Student: 0.5B from Qwen,2097,11,28,2718,2,28,1,18,5,1.0,374
student_qwen_from_qwen,Student: 0.5B from Qwen,2098,13,29,3071,2,33,1,14,5,1.0,420
student_qwen_from_qwen,Student: 0.5B from Qwen,2099,12,23,2490,3,23,1,14,5,1.0,342
student_qwen_from_qwen,Student: 0.5B from Qwen,2102,11,23,2418,1,23,1,19,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,2103,14,25,2666,1,25,1,21,5,1.0,387
student_qwen_from_qwen,Student: 0.5B from Qwen,2104,15,28,2591,1,28,1,21,5,1.0,362
student_qwen_from_qwen,Student: 0.5B from Qwen,2105,14,29,2932,0,29,1,25,5,1.0,421
student_qwen_from_qwen,Student: 0.5B from Qwen,2106,16,26,3273,0,26,1,17,5,1.0,467
student_qwen_from_qwen,Student: 0.5B from Qwen,2107,10,26,2608,0,26,1,17,5,1.0,357
student_qwen_from_qwen,Student: 0.5B from Qwen,2108,10,25,2627,1,25,1,18,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2109,13,19,2413,3,19,1,11,5,1.0,333
student_qwen_from_qwen,Student: 0.5B from Qwen,2110,15,26,2991,1,26,1,15,5,1.0,419
student_qwen_from_qwen,Student: 0.5B from Qwen,2111,15,23,2326,1,23,1,10,5,1.0,312
student_qwen_from_qwen,Student: 0.5B from Qwen,2112,14,24,2726,2,24,1,20,5,1.0,373
student_qwen_from_qwen,Student: 0.5B from Qwen,2113,13,24,2633,2,24,1,13,5,1.0,358
student_qwen_from_qwen,Student: 0.5B from Qwen,2114,16,26,2614,1,26,1,18,5,1.0,366
student_qwen_from_qwen,Student: 0.5B from Qwen,2115,12,25,2511,2,25,1,11,5,1.0,347
student_qwen_from_qwen,Student: 0.5B from Qwen,2116,14,26,2489,1,26,1,11,5,1.0,334
student_qwen_from_qwen,Student: 0.5B from Qwen,2117,12,24,3252,4,24,1,14,5,1.0,454
student_qwen_from_qwen,Student: 0.5B from Qwen,2118,15,26,2701,0,26,1,18,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2119,16,23,2728,1,23,1,16,5,1.0,376
student_qwen_from_qwen,Student: 0.5B from Qwen,2120,14,25,2699,1,25,1,15,5,1.0,377
student_qwen_from_qwen,Student: 0.5B from Qwen,2121,15,32,2985,2,32,1,19,5,1.0,405
student_qwen_from_qwen,Student: 0.5B from Qwen,2122,13,25,2587,2,25,1,14,5,1.0,363
student_qwen_from_qwen,Student: 0.5B from Qwen,2123,16,30,3004,4,30,1,18,5,1.0,413
student_qwen_from_qwen,Student: 0.5B from Qwen,2124,14,27,2529,0,27,1,17,5,1.0,344
student_qwen_from_qwen,Student: 0.5B from Qwen,2125,12,25,2510,0,25,1,17,5,1.0,345
student_qwen_from_qwen,Student: 0.5B from Qwen,2126,12,24,2381,0,24,1,13,5,1.0,318
student_qwen_from_qwen,Student: 0.5B from Qwen,2127,12,26,2674,2,26,1,20,5,1.0,385
student_qwen_from_qwen,Student: 0.5B from Qwen,2128,17,26,2666,0,26,1,19,5,1.0,373
student_qwen_from_qwen,Student: 0.5B from Qwen,2129,13,33,3238,0,33,1,20,5,1.0,448
student_qwen_from_qwen,Student: 0.5B from Qwen,2130,16,31,2920,0,31,1,18,5,1.0,406
student_qwen_from_qwen,Student: 0.5B from Qwen,2131,12,23,2393,3,23,1,12,5,1.0,329
student_qwen_from_qwen,Student: 0.5B from Qwen,2132,13,25,2725,0,25,1,13,5,1.0,369
student_qwen_from_qwen,Student: 0.5B from Qwen,2133,13,25,2707,1,25,1,12,5,1.0,365
student_qwen_from_qwen,Student: 0.5B from Qwen,2134,16,28,2951,3,28,1,15,5,1.0,407
student_qwen_from_qwen,Student: 0.5B from Qwen,2135,16,27,2717,0,27,1,21,5,1.0,378
student_qwen_from_qwen,Student: 0.5B from Qwen,2136,20,25,2849,1,25,1,19,5,1.0,406
student_qwen_from_qwen,Student: 0.5B from Qwen,2137,14,33,3209,2,33,1,18,5,1.0,432
student_qwen_from_qwen,Student: 0.5B from Qwen,2138,12,23,2538,0,23,1,20,5,1.0,359
student_qwen_from_qwen,Student: 0.5B from Qwen,2139,14,23,2487,0,23,1,10,5,1.0,337
student_qwen_from_qwen,Student: 0.5B from Qwen,2140,11,25,2682,5,25,1,15,5,1.0,374
student_qwen_from_qwen,Student: 0.5B from Qwen,2141,15,25,3082,2,25,1,14,5,1.0,435
student_qwen_from_qwen,Student: 0.5B from Qwen,2142,15,23,2465,2,23,1,14,5,1.0,343
student_qwen_from_qwen,Student: 0.5B from Qwen,2143,11,30,2823,1,30,1,19,5,1.0,402
student_qwen_from_qwen,Student: 0.5B from Qwen,2144,15,20,2461,1,20,1,13,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,2145,14,22,2517,0,22,1,14,5,1.0,342
student_qwen_from_qwen,Student: 0.5B from Qwen,2146,16,25,2583,1,25,1,18,5,1.0,361
student_qwen_from_qwen,Student: 0.5B from Qwen,2147,15,24,2749,0,24,1,10,5,1.0,388
student_qwen_from_qwen,Student: 0.5B from Qwen,2148,13,25,2520,3,25,1,20,5,1.0,359
student_qwen_from_qwen,Student: 0.5B from Qwen,2149,13,24,2814,0,24,1,18,5,1.0,397
student_qwen_from_qwen,Student: 0.5B from Qwen,2150,12,21,2491,0,21,1,12,5,1.0,346
student_qwen_from_qwen,Student: 0.5B from Qwen,2151,16,26,2704,4,26,1,19,5,1.0,382
